路線番号,系統速度,"link(0,1)","link(1,2)","link(2,3)","link(0,2)","link(1,3)","link(0,3)","Λ(0,1)","Λ(1,2)","Λ(2,3)","Λ(0,2)","Λ(1,3)","Λ(0,3)",d01,d12,d23,d02,d13,d03,S(Λ),S(Λclose),S(Λfar),x0opt,x1opt,x2opt,x3opt,d0opt(s/veh),d1opt(s/veh),d2opt(s/veh),d3opt(s/veh),dopt(s/veh),FTT(s/veh),TTT(s/veh),d0_stop(s/veh),d1_stop(s/veh),d2_stop(s/veh),d3_stop(s/veh),d_stop_total(s/veh),Nveh_total_eval,d0_F(s/veh),d1_F(s/veh),d2_F(s/veh),d3_F(s/veh),d0_B(s/veh),d1_B(s/veh),d2_B(s/veh),d3_B(s/veh),d_total_F_stop(s/veh),d_total_B_stop(s/veh),d_total_bi_stop(s/veh),d_total_F_TT(s/veh),d_total_B_TT(s/veh),d_total_bi_TT(s/veh),d0_bi(s/veh),d1_bi(s/veh),d2_bi(s/veh),d3_bi(s/veh),dist_km,dopt_sec_per_km,base_50_sec_per_km,norm_delay_by50
312,32.5,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,833.3333333333335,0.2692307692307693,0.2307692307692308,0.2692307692307693,0.5000000000000001,0.5000000000000001,0.7692307692307693,0.18076923076923074,0.08076923076923082,0.13076923076923075,0.0,0.0,0.23076923076923073,0.29314152326601883,0.23727995100287969,0.23076923076923073,0,104.4,12.0,20.4,0,0,0,0,44.39999999999979,92.30769230769232,136.7076923076921,11.13846153846151,38.36923076923078,8.353846153846149,16.13846153846151,73.99999999999996,180,0,28.72615384615387,0.0,19.36615384615418,13.36615384615385,17.31692307692291,10.02461538461527,0,48.09230769230805,40.70769230769203,44.40000000000003,48.09230769230768,40.7076923076919,44.39999999999979,6.683076923076927,23.02153846153839,5.012307692307634,9.683076923077088,0.8333333333333335,53.27999999999974,35.999999999999694,1.4800000000000053
312,30.0,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,833.3333333333335,0.2916666666666667,0.25,0.2916666666666667,0.5416666666666667,0.5416666666666667,0.8333333333333335,0.15833333333333333,0.09999999999999998,0.10833333333333334,0.0,0.0,0.16666666666666652,0.22988523706889524,0.2163459164291195,0.16666666666666652,0,37.2,32.4,109.2,0,0,0,0,43.99999999999963,100.0,143.9999999999996,30.31733333333337,10.63333333333333,12.23333333333333,16.95733333333335,70.14133333333336,180,0,2.2,6.480000000000129,22.11999999999987,38.43999999999958,10.56000000000002,8.19999999999992,0,30.8,57.19999999999951,43.99999999999976,30.79999999999993,57.19999999999951,43.99999999999972,19.21999999999979,6.380000000000008,7.340000000000025,11.05999999999993,0.8333333333333335,52.79999999999955,35.999999999999694,1.4666666666666666
312,27.5,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,833.3333333333335,0.3181818181818182,0.2727272727272728,0.3181818181818182,0.590909090909091,0.590909090909091,0.9090909090909093,0.13181818181818183,0.07727272727272716,0.08181818181818185,0.0,0.040909090909091006,0.09090909090909072,0.16012649958007752,0.1733243269539783,0.09968960090664218,0,43.2,26.4,97.2,0,0,0,0,40.36363636363588,109.0909090909091,149.454545454545,22.22466115702485,6.799999999999995,21.94545454545453,14.86565289256204,65.83576859504142,180,0,5.018181818181781,15.31636363636361,18.82909090909104,27.40363636363602,3.141818181818154,11.0181818181817,0,39.16363636363644,41.56363636363587,40.36363636363615,39.16363636363633,41.5636363636356,40.36363636363596,13.70181818181801,4.079999999999968,13.16727272727266,9.414545454545522,0.8333333333333335,48.43636363636304,35.999999999999694,1.3454545454545404
312,25.0,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,833.3333333333335,0.35,0.3,0.35,0.6499999999999999,0.6499999999999999,1.0,0.10000000000000003,0.04999999999999999,0.050000000000000044,0.04999999999999993,0.09999999999999987,0.0,0.10000000000000003,0.12247448713915894,0.11180339887498934,0,56.4,43.2,110.4,0,0,0,0,35.99999999999959,120.0,155.9999999999996,8.488000000000016,19.20000000000001,21.60000000000002,9.283999999999978,58.57200000000002,180,0,14.4,15.12000000000011,11.27999999999924,11.75999999999985,8.640000000000065,10.8,0,40.79999999999936,31.19999999999992,35.99999999999964,40.79999999999919,31.19999999999999,35.99999999999959,5.879999999999927,11.52000000000003,12.96000000000006,5.63999999999962,0.8333333333333335,43.1999999999995,35.999999999999694,1.1999999999999962
312,22.5,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,833.3333333333335,0.3888888888888889,0.3333333333333333,0.3888888888888889,0.7222222222222222,0.7222222222222222,1.111111111111111,0.061111111111111116,0.016666666666666663,0.011111111111111127,0.12222222222222223,0.17222222222222217,0.11111111111111094,0.1268079134501479,0.06431020501550126,0.23863035105460578,0,51.6,64.8,16.8,0,0,0,0,30.66666666666622,133.3333333333333,163.9999999999995,14.46948148148147,31.57777777777776,2.511111111111096,1.832592592592571,50.3909629629629,180,0,4.933333333333334,1.679999999999968,2.453333333333366,17.97333333333324,32.9600000000001,1.333333333333252,0,9.066666666666666,52.26666666666659,30.66666666666663,9.066666666666578,52.26666666666586,30.66666666666622,8.986666666666618,18.94666666666672,1.50666666666661,1.226666666666683,0.8333333333333335,36.79999999999946,35.999999999999694,1.022222222222216
312,20.0,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,833.3333333333335,0.4375000000000001,0.375,0.4375000000000001,0.8125000000000001,0.8125000000000001,1.25,0.0124999999999999,0.0,0.0,0.08749999999999991,0.13749999999999984,0.25,0.25031230493125983,0.0124999999999999,0.29843340965783294,0,40.8,0.0,52.8,0,0,0,0,30.0,150.0,180.0,18.75,0.0,31.0,0.2499999999999905,49.99999999999999,180,0,0.0,22.5,0.3,22.5,0.0,14.7,0,22.8,37.2,30.0,22.80000000000001,37.19999999999999,30.0,11.25,0.0,18.6,0.15,0.8333333333333335,35.99999999999999,35.999999999999694,1.0000000000000082
313,50.0,375.0,250,375.0,625.0,625.0,1000.0,0.225,0.15,0.225,0.375,0.375,0.6,0.175,0.0,0.125,0.025000000000000022,0.07500000000000001,0.09999999999999998,0.20155644370746373,0.21505813167606566,0.1274754878398196,0,7.199999999999999,27.6,62.4,0,0,0,0,35.99999999999968,72.0,107.9999999999997,22.74400000000001,15.14099999999999,19.15999999999999,2.540000000000005,59.58499999999999,180,0,6.239999999999984,0.3120000000000194,3.047999999999512,27.48000000000029,12.24000000000006,22.67999999999989,0,9.599999999999515,62.40000000000025,35.99999999999988,9.59999999999944,62.39999999999992,35.99999999999968,13.74000000000015,9.240000000000023,11.49599999999995,1.523999999999756,1.0,35.99999999999968,35.99999999999968,1.0
313,47.5,375.0,250,375.0,625.0,625.0,1000.0,0.2368421052631579,0.1578947368421053,0.2368421052631579,0.3947368421052632,0.3947368421052632,0.631578947368421,0.18684210526315792,0.007894736842105315,0.1368421052631579,0.005263157894736803,0.05526315789473679,0.13157894736842102,0.228523503582784,0.2317284206605402,0.14281014264436978,0,4.8,34.8,62.4,0,0,0,0,39.78947368421031,75.78947368421052,115.5789473684208,21.77307479224376,22.35561218836564,17.79445983379501,1.626592797783952,63.54973961218835,180,0,9.296842105263122,2.140720221606656,1.951911357340578,28.61052631578924,18.36631578947361,19.21263157894719,0,13.38947368421035,66.18947368421004,39.7894736842102,13.38947368421043,66.18947368421018,39.78947368421031,14.30526315789462,13.83157894736837,10.67667590027692,0.9759556786702888,1.0,39.78947368421031,35.99999999999968,1.1052631578947405
313,45.0,375.0,250,375.0,625.0,625.0,1000.0,0.25,0.1666666666666667,0.25,0.41666666666666674,0.41666666666666674,0.6666666666666666,0.2,0.01666666666666672,0.15,0.0,0.03333333333333327,0.16666666666666663,0.2603416558635551,0.2505549396395485,0.16996731711975946,0,16.8,43.2,74.39999999999999,0,0,0,0,43.99999999999959,80.0,123.9999999999996,31.97511111111113,15.39866666666669,18.70666666666666,3.760000000000016,69.84044444444451,180,0,0.960000000000097,0.1279999999999644,4.511999999999292,41.68000000000013,18.4,22.31999999999995,0,5.599999999999353,82.40000000000008,43.99999999999972,5.59999999999927,82.39999999999992,43.99999999999959,20.84000000000006,9.680000000000048,11.22399999999996,2.255999999999646,1.0,43.99999999999959,35.99999999999968,1.2222222222222217
313,42.5,375.0,250,375.0,625.0,625.0,1000.0,0.2647058823529412,0.1764705882352941,0.2647058823529412,0.4411764705882353,0.4411764705882353,0.7058823529411764,0.18529411764705883,0.026470588235294107,0.13529411764705884,0.0,0.00882352941176473,0.2058823529411764,0.2769863774397528,0.23095259328706566,0.2060713418306277,0,62.4,58.8,22.8,0,0,0,0,41.64705882352889,84.70588235294117,126.3529411764701,11.61579238754328,29.24705882352939,3.917647058823509,23.6604982698962,68.4409965397924,180,0,30.63529411764709,0.4658823529411974,28.54588235294076,14.95058823529382,4.461176470588139,4.235294117647006,0,59.64705882352905,23.64705882352897,41.64705882352901,59.64705882352898,23.64705882352881,41.64705882352889,7.47529411764691,17.54823529411761,2.350588235294102,14.27294117647038,1.0,41.64705882352889,35.99999999999968,1.1568627450980349
313,40.0,375.0,250,375.0,625.0,625.0,1000.0,0.28125,0.1875,0.28125,0.46875,0.46875,0.75,0.16875,0.037500000000000006,0.11875000000000002,0.0,0.0,0.25,0.3016232128003413,0.20972452169453148,0.25,0,37.2,32.4,109.2,0,0,0,0,38.99999999999963,90.0,128.9999999999996,30.96525000000003,6.674999999999997,9.524999999999993,16.45525000000002,63.62050000000004,180,0,3.45,1.980000000000129,20.36999999999979,38.18999999999966,4.559999999999855,9.44999999999992,0,25.79999999999992,52.19999999999943,38.99999999999967,25.79999999999993,52.19999999999951,38.99999999999972,19.09499999999983,4.004999999999928,5.715000000000025,10.1849999999999,1.0,38.99999999999963,35.99999999999968,1.0833333333333326
313,37.5,375.0,250,375.0,625.0,625.0,1000.0,0.3,0.2,0.3,0.5,0.5,0.8,0.15000000000000002,0.05000000000000002,0.10000000000000003,0.0,0.0,0.19999999999999996,0.24999999999999997,0.1870828693386971,0.19999999999999996,0,37.2,26.4,109.2,0,0,0,0,35.99999999999963,96.0,131.9999999999996,29.00400000000004,1.799999999999997,6.399999999999992,21.12400000000002,58.32800000000005,180,0,1.2,6.480000000000048,27.11999999999987,35.03999999999966,0.9599999999999353,1.199999999999838,0,34.79999999999992,37.19999999999943,35.99999999999967,34.79999999999993,37.19999999999951,35.99999999999972,17.51999999999983,1.079999999999968,3.839999999999943,13.55999999999993,1.0,35.99999999999963,35.99999999999968,0.9999999999999987
313,35.0,375.0,250,375.0,625.0,625.0,1000.0,0.3214285714285714,0.2142857142857143,0.3214285714285714,0.5357142857142857,0.5357142857142857,0.8571428571428571,0.12857142857142861,0.06428571428571431,0.07857142857142863,0.0,0.0,0.1428571428571429,0.1921946292439102,0.16381921344542455,0.1428571428571429,0,61.2,57.59999999999999,16.8,0,0,0,0,32.57142857142795,102.8571428571429,135.4285714285708,7.402612244897958,25.59999999999999,4.5142857142857,14.82130612244896,52.33820408163261,180,0,22.6285714285715,3.188571428571352,18.75428571428541,10.25142857142847,8.091428571428374,2.228571428571498,0,44.57142857142826,20.57142857142834,32.5714285714283,44.57142857142807,20.57142857142799,32.57142857142803,5.125714285714235,15.35999999999994,2.708571428571425,9.377142857142704,1.0,32.57142857142795,35.99999999999968,0.9047619047618956
313,32.5,375.0,250,375.0,625.0,625.0,1000.0,0.3461538461538462,0.2307692307692308,0.3461538461538462,0.576923076923077,0.576923076923077,0.9230769230769231,0.10384615384615381,0.08076923076923082,0.05384615384615382,0.0,0.02692307692307694,0.07692307692307687,0.12923305858778028,0.14215168163520253,0.081498538847758,0,43.2,34.8,109.2,0,0,0,0,28.61538461538434,110.7692307692308,139.3846153846151,19.53233136094674,6.246153846153836,9.43076923076922,10.23611834319526,45.44537278106506,180,0,1.661538461538536,7.255384615384618,13.6984615384614,24.71999999999955,5.833846153846228,4.061538461538455,0,22.61538461538456,34.61538461538423,28.61538461538439,22.6153846153845,34.61538461538419,28.61538461538434,12.35999999999977,3.747692307692382,5.658461538461537,6.8492307692307,1.0,28.61538461538434,35.99999999999968,0.7948717948717943
313,30.0,375.0,250,375.0,625.0,625.0,1000.0,0.375,0.25,0.375,0.625,0.625,1.0,0.07500000000000001,0.09999999999999998,0.025000000000000022,0.025000000000000022,0.07499999999999996,0.0,0.07500000000000001,0.1274754878398196,0.07905694150420946,0,49.2,34.8,109.2,0,0,0,0,23.99999999999967,120.0,143.9999999999997,11.536,5.899999999999987,10.69999999999998,10.70599999999999,38.84199999999996,180,0,4.2,12.24000000000006,13.56000000000002,14.51999999999979,2.879999999999967,0.6,0,30.00000000000008,17.99999999999976,23.99999999999992,29.99999999999983,17.99999999999952,23.99999999999967,7.259999999999895,3.539999999999984,6.420000000000032,6.780000000000008,1.0,23.99999999999967,35.99999999999968,0.6666666666666634
313,27.5,375.0,250,375.0,625.0,625.0,1000.0,0.4090909090909091,0.2727272727272728,0.4090909090909091,0.6818181818181819,0.6818181818181819,1.090909090909091,0.040909090909090895,0.07727272727272716,0.0,0.0818181818181819,0.13181818181818183,0.09090909090909105,0.09968960090664244,0.08743356391668781,0.17981854949865905,0,49.2,32.4,104.4,0,0,0,0,20.72727272727262,130.9090909090909,151.6363636363635,8.160859504132194,3.436363636363626,12.76363636363638,9.418181818181852,33.77904132231405,180,0,0.1090909090908503,15.31636363636369,11.30181818181833,10.71272727272735,4.014545454545441,0.0,0,26.72727272727288,14.72727272727279,20.72727272727283,26.72727272727275,14.72727272727249,20.72727272727262,5.356363636363676,2.061818181818146,7.658181818181846,5.650909090909166,1.0,20.72727272727262,35.99999999999968,0.5757575757575779
313,25.0,375.0,250,375.0,625.0,625.0,1000.0,0.45,0.3,0.45,0.75,0.75,1.2,0.0,0.04999999999999999,0.0,0.15000000000000002,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.04999999999999999,0.3201562118716424,0,54.0,40.8,118.8,0,0,0,0,23.99999999999991,144.0,167.9999999999999,3.799999999999996,15.19999999999999,12.6,8.400000000000004,39.99999999999999,180,0,0.0,15.11999999999995,10.07999999999997,4.559999999999936,18.23999999999974,0.0,0,25.19999999999992,22.79999999999968,23.9999999999998,25.19999999999999,22.79999999999984,23.99999999999991,2.279999999999968,9.119999999999871,7.559999999999976,5.039999999999984,1.0,23.99999999999991,35.99999999999968,0.6666666666666701
313,22.5,375.0,250,375.0,625.0,625.0,1000.0,0.5,0.3333333333333333,0.5,0.8333333333333333,0.8333333333333333,1.333333333333333,0.0,0.016666666666666663,0.0,0.06666666666666676,0.1166666666666667,0.16666666666666696,0.16666666666666696,0.016666666666666663,0.21408720964441907,0,60.0,19.2,76.8,0,0,0,0,19.9999999999998,160.0,179.9999999999998,0.0,0.6666666666666571,30.4,2.266666666666663,33.33333333333332,180,0,0.0,34.07999999999997,2.720000000000032,0.0,0.8,2.4,0,36.8,3.2,20.0,36.80000000000001,3.199999999999591,19.9999999999998,0.0,0.4,18.23999999999998,1.360000000000016,1.0,19.9999999999998,35.99999999999968,0.5555555555555549
313,20.0,375.0,250,375.0,625.0,625.0,1000.0,0.5625,0.375,0.5625,0.9375,0.9375,1.5,0.012499999999999956,0.0,0.0,0.0,0.012499999999999956,0.0,0.012499999999999956,0.012499999999999956,0.012499999999999956,0,52.8,103.2,58.8,0,0,0,0,2.999999999999801,180.0,182.9999999999998,0.249999999999981,3.050000000000001,0.2025000000000017,1.25874999999998,4.761249999999964,180,0,2.159999999999935,0.2430000000000291,1.797000000000036,0.2999999999998383,1.5,0.0,0,4.2,1.799999999999838,2.999999999999919,4.199999999999932,1.79999999999967,2.999999999999801,0.1499999999999191,1.829999999999968,0.1215000000000146,0.8985000000000178,1.0,2.999999999999801,35.99999999999968,0.08333333333332854
314,50.0,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,666.6666666666667,0.125,0.15,0.125,0.275,0.275,0.4,0.075,0.0,0.024999999999999994,0.125,0.175,0.09999999999999998,0.12499999999999997,0.07905694150420949,0.23717082451262844,0,115.2,21.6,44.4,0,0,0,0,29.99999999999964,48.0,77.99999999999963,8.50000000000001,29.80000000000001,7.809999999999991,3.280999999999998,49.39100000000001,180,0,6.239999999999903,1.091999999999987,4.667999999999868,10.20000000000016,29.52000000000011,8.279999999999887,0,11.99999999999976,48.00000000000016,29.99999999999996,11.99999999999959,48.0,29.9999999999998,5.10000000000008,17.88000000000001,4.685999999999937,2.333999999999934,0.6666666666666667,44.99999999999946,44.99999999999946,1.0
314,47.5,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,666.6666666666667,0.1315789473684211,0.1578947368421053,0.1315789473684211,0.28947368421052644,0.28947368421052644,0.4210526315789474,0.0815789473684211,0.007894736842105315,0.031578947368421095,0.11052631578947358,0.16052631578947357,0.0789473684210526,0.11352449794801577,0.08783325930672974,0.2102794605365575,0,1.2,27.6,52.8,0,0,0,0,29.05263157894691,50.52631578947368,79.57894736842059,13.60648199445984,21.83562326869805,8.762770083102483,3.803224376731288,48.00809972299167,180,0,2.07157894736835,0.3216398891966997,5.0594127423822,16.3277783933512,24.13116897506924,10.19368421052608,0,7.452631578947249,50.65263157894653,29.05263157894689,7.452631578947205,50.65263157894664,29.05263157894692,8.1638891966756,13.10137396121879,5.257662049861392,2.5297063711911,0.6666666666666667,43.578947368420366,44.99999999999946,0.9684210526315753
314,45.0,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,666.6666666666667,0.1388888888888889,0.1666666666666667,0.1388888888888889,0.3055555555555556,0.3055555555555556,0.4444444444444445,0.08888888888888889,0.01666666666666672,0.03888888888888889,0.09444444444444444,0.14444444444444443,0.055555555555555525,0.10482201257840669,0.09844469525927418,0.18130187635645242,0,1.2,31.2,56.4,0,0,0,0,27.99999999999934,53.33333333333334,81.33333333333269,12.93679012345676,18.77432098765433,9.414814814814806,4.996345679012326,46.12227160493823,180,0,2.773333333333398,0.5777777777776969,6.648888888888743,15.52414814814797,19.75585185185167,10.71999999999971,0,9.999999999999838,45.99999999999935,27.99999999999959,9.999999999999517,45.99999999999919,27.99999999999935,7.762074074073987,11.26459259259253,5.648888888888703,3.324444444444372,0.6666666666666667,41.999999999999005,44.99999999999946,0.9333333333333225
314,42.5,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,666.6666666666667,0.1470588235294118,0.1764705882352941,0.1470588235294118,0.3235294117647059,0.3235294117647059,0.4705882352941176,0.0970588235294118,0.026470588235294107,0.04705882352941179,0.07647058823529412,0.1264705882352941,0.029411764705882415,0.10141729205627456,0.11106592699117183,0.15069045244058232,0,115.2,32.4,51.6,0,0,0,0,26.82352941176426,56.47058823529412,83.29411764705839,8.70325259515573,23.19086505190311,10.96382006920415,1.080359861591727,43.93829757785472,180,0,8.357647058823527,6.112941176470647,1.552941176470308,10.44390311418659,19.47139100346006,7.708235294117508,0,16.02352941176448,37.62352941176415,26.82352941176432,16.02352941176446,37.62352941176422,26.82352941176434,5.221951557093295,13.91451903114179,6.910588235294078,0.7764705882351538,0.6666666666666667,40.23529411764638,44.99999999999946,0.8941176470588192
314,40.0,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,666.6666666666667,0.15625,0.1875,0.15625,0.34375,0.34375,0.5,0.10625,0.037500000000000006,0.056249999999999994,0.05625000000000002,0.10625000000000001,0.0,0.10625,0.12593401049756178,0.12022115038544592,0,1.2,30.0,55.2,0,0,0,0,25.49999999999984,60.0,85.49999999999983,13.50781250000001,17.4671875,10.460625,0.9509374999999997,42.3865625,180,0,4.439999999999903,0.58274999999978,1.277249999999994,16.209375,16.52062499999997,11.96999999999995,0,6.299999999999676,44.69999999999992,25.4999999999998,6.299999999999756,44.69999999999992,25.49999999999984,8.1046875,10.48031249999993,6.276374999999866,0.6386249999999968,0.6666666666666667,38.24999999999976,44.99999999999946,0.8500000000000049
314,37.5,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,666.6666666666667,0.1666666666666667,0.2,0.1666666666666667,0.3666666666666667,0.3666666666666667,0.5333333333333334,0.11666666666666671,0.05000000000000002,0.06666666666666671,0.033333333333333326,0.08333333333333331,0.03333333333333344,0.12133516482134205,0.14337208778404384,0.09574271077563383,0,8.4,30.0,62.4,0,0,0,0,27.9999999999998,64.0,91.9999999999998,18.78666666666667,11.69111111111113,14.2,1.333333333333343,46.01111111111114,180,0,0.0,0.0,1.599999999999919,23.11999999999995,14.23999999999998,17.0399999999999,0,1.599999999999919,54.39999999999984,27.99999999999988,1.599999999999923,54.40000000000001,27.99999999999996,11.55999999999998,7.119999999999992,8.519999999999952,0.7999999999999596,0.6666666666666667,41.999999999999694,44.99999999999946,0.9333333333333378
314,35.0,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,666.6666666666667,0.1785714285714286,0.2142857142857143,0.1785714285714286,0.3928571428571429,0.3928571428571429,0.5714285714285714,0.12857142857142861,0.06428571428571431,0.0785714285714286,0.0071428571428571175,0.057142857142857106,0.0714285714285714,0.1470804305855286,0.16381921344542455,0.09175166127617944,0,1.2,26.4,55.2,0,0,0,0,32.5714285714283,68.57142857142858,101.1428571428569,14.99534693877549,19.68897959183669,13.11428571428573,5.657142857142868,53.45575510204078,180,0,6.58285714285715,0.0,6.788571428571353,18.41142857142897,17.62285714285713,15.7371428571428,0,13.3714285714285,51.77142857142891,32.5714285714287,13.37142857142835,51.7714285714286,32.57142857142848,9.205714285714485,12.10285714285714,7.868571428571401,3.394285714285676,0.6666666666666667,48.85714285714244,44.99999999999946,1.0857142857142894
314,32.5,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,666.6666666666667,0.1923076923076923,0.2307692307692308,0.1923076923076923,0.42307692307692313,0.42307692307692313,0.6153846153846154,0.1423076923076923,0.08076923076923082,0.09230769230769229,0.0,0.026923076923076883,0.11538461538461542,0.18320777482791623,0.1878719191049202,0.1184840138519182,0,1.2,69.6,79.2,0,0,0,0,37.84615384615375,73.84615384615385,111.6923076923076,20.31881656804737,9.465798816568048,22.91105325443787,8.73240236686393,61.42807100591723,180,0,7.901538461538439,23.15076923076922,11.59384615384624,24.38257988165674,3.457420118343159,5.206153846153918,0,42.64615384615391,33.04615384615382,37.84615384615387,42.64615384615388,33.0461538461538,37.84615384615384,12.19128994082837,5.679479289940799,14.17846153846157,5.796923076923122,0.6666666666666667,56.76923076923062,44.99999999999946,1.2615384615384733
314,30.0,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,666.6666666666667,0.2083333333333333,0.25,0.2083333333333333,0.45833333333333326,0.45833333333333326,0.6666666666666667,0.15833333333333327,0.09999999999999998,0.10833333333333328,0.0,0.0,0.16666666666666674,0.22988523706889538,0.2163459164291194,0.16666666666666674,0,97.2,7.199999999999999,8.4,0,0,0,0,42.19999999999988,80.0,122.1999999999999,1.766111111111107,51.00055555555556,1.099999999999993,16.46666666666665,70.33333333333333,180,0,28.63999999999998,0.0,19.7600000000001,2.11933333333323,32.56066666666674,1.319999999999951,0,48.40000000000008,35.99999999999992,42.2,48.40000000000003,35.99999999999979,42.19999999999991,1.059666666666615,30.60033333333336,0.6599999999999757,9.880000000000049,0.6666666666666667,63.29999999999982,44.99999999999946,1.4066666666666796
314,27.5,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,666.6666666666667,0.2272727272727273,0.2727272727272728,0.2272727272727273,0.5000000000000001,0.5000000000000001,0.7272727272727273,0.1772727272727273,0.07727272727272716,0.1272727272727273,0.0,0.0,0.2272727272727273,0.28823343386341255,0.23150602869539716,0.2272727272727273,0,99.6,12.0,15.6,0,0,0,0,39.59999999999992,87.27272727272728,126.8727272727272,4.581818181818184,41.49090909090908,3.436363636363638,16.49090909090912,66.00000000000001,180,0,28.53818181818173,0.0,19.78909090909082,5.49818181818183,21.250909090909,4.123636363636373,0,48.32727272727255,30.87272727272721,39.59999999999988,48.32727272727264,30.87272727272723,39.59999999999994,2.749090909090915,24.89454545454537,2.061818181818186,9.894545454545408,0.6666666666666667,59.39999999999988,44.99999999999946,1.3200000000000132
314,25.0,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,666.6666666666667,0.25,0.3,0.25,0.55,0.55,0.8,0.2,0.04999999999999999,0.15,0.0,0.0,0.19999999999999996,0.282842712474619,0.25495097567963926,0.19999999999999996,0,2.4,67.2,88.8,0,0,0,0,47.99999999999947,96.0,143.9999999999995,24.84000000000002,17.75999999999999,28.47600000000002,5.600000000000011,76.67600000000004,180,0,12.48000000000005,19.92000000000003,8.399999999999839,29.80799999999929,8.832000000000132,16.55999999999961,0,40.79999999999993,55.19999999999903,47.99999999999947,40.79999999999993,55.19999999999911,47.99999999999952,14.90399999999964,10.65600000000009,18.23999999999982,4.199999999999919,0.6666666666666667,71.99999999999919,44.99999999999946,1.6000000000000012
314,22.5,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,666.6666666666667,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.6111111111111112,0.6111111111111112,0.888888888888889,0.17222222222222222,0.016666666666666663,0.12222222222222223,0.011111111111111183,0.061111111111111116,0.11111111111111105,0.2049540749521857,0.21184084405486242,0.12729376930432884,0,1.2,44.4,37.2,0,0,0,0,50.6666666666664,106.6666666666667,157.3333333333331,28.42222222222222,24.45708641975309,1.96148148148148,28.83135802469132,83.6721481481481,180,0,16.10666666666665,1.073777777777771,34.68622222222224,34.53333333333333,13.65333333333328,1.279999999999887,0,51.86666666666666,49.46666666666651,50.66666666666659,51.86666666666645,49.46666666666658,50.66666666666652,17.26666666666667,14.87999999999997,1.176888888888829,17.34311111111112,0.6666666666666667,75.99999999999959,44.99999999999946,1.6888888888889
314,20.0,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,666.6666666666667,0.3125000000000001,0.375,0.3125000000000001,0.6875000000000001,0.6875000000000001,1.0,0.1374999999999999,0.0,0.08749999999999991,0.08750000000000013,0.13750000000000007,0.0,0.1374999999999999,0.16298006013006608,0.16298006013006636,0,61.2,3.6,34.8,0,0,0,0,50.99999999999967,120.0,170.9999999999997,14.90674999999999,27.57249999999999,36.85000000000001,5.250000000000041,84.57925000000002,180,0,23.7,17.39999999999968,6.300000000000242,18.39299999999987,9.386999999999938,26.81999999999979,0,47.39999999999992,54.5999999999996,50.99999999999976,47.39999999999984,54.59999999999968,50.99999999999976,9.196499999999933,16.54349999999997,22.10999999999973,3.150000000000121,0.6666666666666667,76.4999999999995,44.99999999999946,1.7000000000000093
321,50.0,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,833.3333333333334,0.125,0.25,0.125,0.375,0.375,0.5,0.075,0.09999999999999998,0.024999999999999994,0.025000000000000022,0.07500000000000001,0.0,0.075,0.1274754878398196,0.0790569415042095,0,118.8,49.2,62.4,0,0,0,0,23.99999999999959,60.0,83.9999999999996,10.80000000000002,16.54900000000002,9.148999999999985,1.200000000000012,37.69800000000004,180,0,3.359999999999935,9.240000000000064,1.8,13.7999999999996,17.28000000000005,2.519999999999952,0,14.4,33.5999999999996,23.9999999999998,14.40000000000001,33.59999999999951,23.99999999999976,6.899999999999798,10.31999999999999,5.880000000000008,0.9,0.8333333333333334,28.799999999999507,28.799999999999507,1.0
