路線番号,系統速度,dist_km,dopt(s/veh),dopt_sec_per_km,dopt_min_per_km,S(Λ),S(Λclose),S(Λfar)
311,50.0,1.333333333333333,47.99999999999945,35.999999999999595,0.5999999999999932,0.2828427124746187,0.2549509756796391,0.19999999999999973
311,47.5,1.333333333333333,49.26315789473612,36.9473684210521,0.6157894736842017,0.2446236297286234,0.2341070143819392,0.16052631578947363
311,45.0,1.3333333333333302,50.6666666666661,37.999999999999666,0.6333333333333278,0.20495407495218626,0.21184084405486273,0.12729376930432904
311,42.5,1.3333333333333302,52.23529411764669,39.17647058823511,0.6529411764705852,0.1666118710384541,0.1884419821134279,0.1228623445541496
311,40.0,1.3333333333333302,50.9999999999995,38.249999999999716,0.6374999999999953,0.1375000000000005,0.16298006013006652,0.16298006013006613
311,37.5,1.3333333333333302,47.99999999999979,35.99999999999993,0.5999999999999989,0.13437096247164335,0.13437096247164357,0.23629078131262965
311,35.0,1.3333333333333302,42.85714285714295,32.14285714285729,0.5357142857142881,0.1703837205982366,0.10227015045197517,0.24588449254369296
311,32.5,1.3333333333333302,32.30769230769243,24.23076923076938,0.4038461538461563,0.23985325888721293,0.0671701892175898,0.2587235393668016
311,30.0,1.3333333333333302,20.00000000000028,15.000000000000247,0.2500000000000041,0.16996731711976226,0.03333333333333599,0.16996731711976168
311,27.5,1.3333333333333302,5.454545454542426,4.0909090909068295,0.0681818181817805,0.04545454545454808,0.0,0.04545454545454808
311,25.0,1.3333333333333302,11.99999999999486,8.999999999996167,0.1499999999999361,0.09999999999999698,0.0,0.11180339887498693
311,22.5,1.3333333333333302,26.66666666666717,20.000000000000423,0.33333333333334036,0.22229165581936638,0.017568209223156057,0.3065639924738104
311,20.0,1.3333333333333302,23.9999999999941,17.999999999995616,0.29999999999992694,0.07499999999999452,0.1274754878398165,0.07905694150421076
312,50.0,1.666666666666667,35.99999999999959,21.59999999999975,0.3599999999999958,0.10000000000000003,0.12247448713915894,0.11180339887498948
312,47.5,1.666666666666667,33.47368421052585,20.08421052631551,0.3347368421052585,0.09708350918787777,0.09392930682934071,0.166954967637494
312,45.0,1.666666666666667,30.66666666666622,18.39999999999973,0.30666666666666215,0.1268079134501479,0.06431020501550126,0.2386303510546059
312,42.5,1.666666666666667,30.35294117647028,18.211764705882164,0.3035294117647027,0.18056524091965662,0.03823529411764709,0.28944822821466515
312,40.0,1.666666666666667,30.0,17.999999999999996,0.29999999999999993,0.25031230493125983,0.0124999999999999,0.29843340965783294
312,37.5,1.666666666666667,20.0,11.999999999999998,0.19999999999999998,0.16666666666666696,0.0,0.18929694486000928
312,35.0,1.666666666666667,8.571428571428385,5.1428571428570296,0.08571428571428383,0.07142857142857095,0.0,0.07457361792078916
312,32.5,1.666666666666667,4.615384615384514,2.769230769230708,0.04615384615384513,0.03846153846153899,0.0,0.03846153846153899
312,30.0,1.666666666666667,19.9999999999998,11.99999999999988,0.19999999999999798,0.1699673171197598,0.033333333333333326,0.16996731711975982
312,27.5,1.666666666666667,26.18181818181812,15.709090909090868,0.2618181818181811,0.2012871802316768,0.09370694603676512,0.23901485136608883
312,25.0,1.666666666666667,35.99999999999943,21.599999999999657,0.35999999999999427,0.15000000000000002,0.18027756377319953,0.18027756377319942
312,22.5,1.666666666666667,37.33333333333294,22.399999999999757,0.3733333333333293,0.2811462428639996,0.2118408440548624,0.2222916558193614
312,20.0,1.666666666666667,23.99999999999963,14.399999999999777,0.23999999999999627,0.07499999999999984,0.1274754878398195,0.07905694150420972
313,50.0,2.0,23.99999999999991,11.999999999999956,0.19999999999999926,0.19999999999999996,0.04999999999999999,0.3201562118716424
313,47.5,2.0,28.42105263157896,14.21052631578948,0.236842105263158,0.23684210526315796,0.03421052631578936,0.3067229162752941
313,45.0,2.0,19.9999999999998,9.9999999999999,0.16666666666666502,0.16666666666666696,0.016666666666666663,0.214087209644419
313,42.5,2.0,10.58823529411765,5.294117647058825,0.08823529411764709,0.08823529411764697,0.0,0.11257446593532132
313,40.0,2.0,2.999999999999801,1.4999999999999005,0.024999999999998343,0.012499999999999956,0.012499999999999956,0.012499999999999956
313,37.5,2.0,11.99999999999947,5.999999999999735,0.09999999999999559,0.11180339887498954,0.04999999999999993,0.10000000000000009
313,35.0,2.0,25.71428571428534,12.85714285714267,0.21428571428571117,0.23353975320388273,0.10227015045197384,0.21535447759544732
313,32.5,2.0,29.53846153846142,14.76923076923071,0.24615384615384517,0.2095712727050044,0.16962366977846122,0.19326683886770962
313,30.0,2.0,47.99999999999943,23.999999999999716,0.39999999999999525,0.19999999999999996,0.24999999999999997,0.25
313,27.5,2.0,38.18181818181802,19.09090909090901,0.3181818181818168,0.22457489685519338,0.15514589241705457,0.20454545454545475
313,25.0,2.0,12.0,6.0,0.1,0.11180339887498958,0.050000000000000044,0.10000000000000009
313,22.5,2.0,19.9999999999998,9.9999999999999,0.16666666666666502,0.16666666666666696,0.016666666666666607,0.21408720964441907
313,20.0,2.0,23.99999999999895,11.999999999999474,0.19999999999999124,0.075,0.1274754878398196,0.07905694150420946
314,50.0,1.333333333333333,47.99999999999947,35.99999999999961,0.5999999999999935,0.282842712474619,0.25495097567963926,0.19999999999999996
314,47.5,1.333333333333333,49.26315789473612,36.9473684210521,0.6157894736842017,0.2446236297286234,0.2341070143819392,0.16052631578947363
314,45.0,1.333333333333333,50.6666666666664,37.99999999999981,0.6333333333333301,0.2049540749521857,0.21184084405486242,0.12729376930432884
314,42.5,1.333333333333333,52.23529411764642,39.17647058823482,0.6529411764705804,0.16661187103845354,0.1884419821134277,0.12286234455414956
314,40.0,1.333333333333333,50.99999999999967,38.249999999999766,0.6374999999999961,0.1374999999999999,0.16298006013006608,0.16298006013006636
