,Time,VID,Type,Pos.x,Pos.y
6416982,13:00:00,27231,I_09_1204235410404,139.939071,35.900633
6416983,13:00:00,27250,I_09_1204235410404,139.939146,35.900541
6416984,13:00:00,27329,I_09_1204235410419,139.939364,35.900273
6416985,13:00:00,27287,I_09_1204235410404,139.939518,35.900084
6416986,13:00:00,27256,I_09_1204235410404,139.939775,35.899758
6416987,13:00:00,27232,I_09_1204235410404,139.939929,35.899553
6416988,13:00:00,27268,I_09_1204235410404,139.940074,35.899355
6416989,13:00:00,27258,I_09_1204235410404,139.940209,35.899151
6416993,13:00:00,27099,I_09_1204235410404,139.941799,35.896133
6416994,13:00:00,27108,I_09_1204235410404,139.941772,35.896188
6416995,13:00:00,27091,I_09_1204235410404,139.941744,35.896243
6416996,13:00:00,27086,I_09_1204235410404,139.941717,35.896298
6416997,13:00:00,27072,I_09_1204235410419,139.941663,35.896407
6416998,13:00:00,27106,I_09_1204235410404,139.941618,35.896497
6416999,13:00:00,27111,I_09_1204235410404,139.94159,35.896552
6417000,13:00:00,26968,I_09_1204235410499,139.94088,35.89798
6417001,13:00:00,26911,I_09_1204235410499,139.945129,35.897592
6417005,13:00:00,26540,I_09_1204235410404,139.949908,35.894664
6417006,13:00:00,26700,I_09_1204235410404,139.949899,35.894716
6417007,13:00:00,26677,I_09_1204235410404,139.949889,35.89477
6417008,13:00:00,26689,I_09_1204235410404,139.949879,35.894823
6417009,13:00:00,26736,I_09_1204235410404,139.949869,35.894879
6417010,13:00:00,26767,I_09_1204235410404,139.949858,35.894941
6417011,13:00:00,26775,I_09_1204235410404,139.949846,35.895003
6417012,13:00:00,26719,I_09_1204235410404,139.949905,35.89468
6417013,13:00:00,26541,I_09_1204235410404,139.949925,35.894571
6417014,13:00:00,26567,I_09_1204235410499,139.949909,35.894661
6417015,13:00:00,27097,I_09_1204235410404,139.949904,35.894683
6417016,13:00:00,26653,I_09_1204235410404,139.94968,35.895025
6417017,13:00:00,26668,I_09_1204235410404,139.949757,35.894582
6417018,13:00:00,26654,I_09_1204235410404,139.94968,35.895025
6417019,13:00:00,26605,I_09_1204235410404,139.94972,35.894797
6417020,13:00:00,26664,I_09_1204235410404,139.949749,35.894623
6417035,13:00:00,27117,I_09_1204235410404,139.946508,35.898155
6417036,13:00:00,27225,I_09_1204235410404,139.946269,35.898104
6417037,13:00:00,27110,I_09_1204235410404,139.94599,35.897994
6417074,13:00:00,26565,I_09_1204235410499,139.949509,35.897747
6417105,13:00:00,26569,I_09_1204235410404,139.949391,35.897789
6417106,13:00:00,26597,I_09_1204235410404,139.949376,35.897691
6417107,13:00:00,27223,I_09_1204235410404,139.949369,35.897642
6417206,13:00:01,27231,I_09_1204235410404,139.939065,35.90064
6417207,13:00:01,27250,I_09_1204235410404,139.939126,35.900566
6417208,13:00:01,27287,I_09_1204235410404,139.939459,35.900156
6417209,13:00:01,27256,I_09_1204235410404,139.939703,35.89985
6417210,13:00:01,27232,I_09_1204235410404,139.93986,35.899647
6417211,13:00:01,27268,I_09_1204235410404,139.940005,35.89945
6417212,13:00:01,27258,I_09_1204235410404,139.940146,35.899249
6417213,13:00:01,27329,I_09_1204235410419,139.939313,35.900335
6417218,13:00:01,27099,I_09_1204235410404,139.941799,35.896133
6417219,13:00:01,27108,I_09_1204235410404,139.941772,35.896188
6417220,13:00:01,27091,I_09_1204235410404,139.941744,35.896243
6417221,13:00:01,27086,I_09_1204235410404,139.941717,35.896298
6417222,13:00:01,27072,I_09_1204235410419,139.941663,35.896407
6417223,13:00:01,27106,I_09_1204235410404,139.941618,35.896497
6417224,13:00:01,27111,I_09_1204235410404,139.94159,35.896552
6417225,13:00:01,26968,I_09_1204235410499,139.940907,35.897926
6417226,13:00:01,26911,I_09_1204235410499,139.945067,35.897563
6417229,13:00:01,26540,I_09_1204235410404,139.949908,35.894664
6417230,13:00:01,26700,I_09_1204235410404,139.949899,35.894716
6417231,13:00:01,26677,I_09_1204235410404,139.949889,35.894768
6417232,13:00:01,26689,I_09_1204235410404,139.949879,35.894822
6417233,13:00:01,26736,I_09_1204235410404,139.94987,35.894875
6417234,13:00:01,26767,I_09_1204235410404,139.949859,35.894933
6417235,13:00:01,26775,I_09_1204235410404,139.949848,35.894996
6417236,13:00:01,26719,I_09_1204235410404,139.949914,35.894632
6417237,13:00:01,26541,I_09_1204235410404,139.949925,35.894571
6417238,13:00:01,26567,I_09_1204235410499,139.949909,35.894661
6417239,13:00:01,27097,I_09_1204235410404,139.949916,35.894622
6417240,13:00:01,26653,I_09_1204235410404,139.949665,35.895113
6417241,13:00:01,26668,I_09_1204235410404,139.949744,35.894657
6417242,13:00:01,26654,I_09_1204235410404,139.949665,35.895113
