,Time,VID,Type,Pos.x,Pos.y
11225718,18:00:00,45691,I_09_1204235410404,139.941799,35.896133
11225719,18:00:00,46431,I_09_1204235410404,139.941772,35.896188
11225720,18:00:00,45677,I_09_1204235410404,139.941744,35.896243
11225721,18:00:00,46517,I_09_1204235410404,139.941717,35.896298
11225722,18:00:00,45698,I_09_1204235410404,139.941689,35.896353
11225723,18:00:00,45713,I_09_1204235410404,139.941662,35.896409
11225724,18:00:00,46520,I_09_1204235410404,139.941635,35.896464
11225725,18:00:00,45667,I_09_1204235410404,139.941607,35.896519
11225726,18:00:00,45674,I_09_1204235410404,139.94158,35.896574
11225727,18:00:00,45710,I_09_1204235410404,139.941552,35.89663
11225728,18:00:00,45699,I_09_1204235410404,139.941525,35.896685
11225729,18:00:00,45690,I_09_1204235410404,139.941497,35.89674
11225730,18:00:00,46481,I_09_1204235410419,139.941443,35.896848
11225731,18:00:00,46281,I_09_1204235410499,139.945529,35.89778
11225732,18:00:00,45660,I_09_1204235410404,139.945341,35.897692
11225733,18:00:00,45693,I_09_1204235410404,139.945186,35.897619
11225734,18:00:00,46166,I_09_1204235410499,139.942461,35.89634
11225745,18:00:00,45779,I_09_1204235410404,139.949917,35.894613
11225746,18:00:00,45759,I_09_1204235410404,139.949893,35.894748
11225747,18:00:00,45739,I_09_1204235410404,139.949848,35.894996
11225748,18:00:00,45744,I_09_1204235410404,139.94981,35.895204
11225749,18:00:00,45752,I_09_1204235410404,139.94973,35.895645
11225750,18:00:00,45758,I_09_1204235410404,139.949924,35.894575
11225751,18:00:00,45874,I_09_1204235410404,139.949671,35.895081
11225752,18:00:00,45883,I_09_1204235410404,139.949671,35.895081
11225835,18:00:00,45741,I_09_1204235410404,139.949482,35.897434
11225836,18:00:00,45727,I_09_1204235410404,139.9495,35.897673
11225837,18:00:00,46162,I_09_1204235410499,139.948881,35.897989
11225875,18:00:00,46622,I_09_1204235410404,139.94917,35.897957
11225882,18:00:00,46656,I_09_1204235410404,139.949364,35.897611
