,Time,VID,Type,Pos.x,Pos.y
8052671,15:00:00,34962,I_09_1204235410404,139.939404,35.900224
8052672,15:00:00,34949,I_09_1204235410419,139.939675,35.899886
8052673,15:00:00,34878,I_09_1204235410404,139.939842,35.899672
8052674,15:00:00,34873,I_09_1204235410404,139.939979,35.899484
8052675,15:00:00,34892,I_09_1204235410404,139.940121,35.899288
8052676,15:00:00,34966,I_09_1204235410404,139.939112,35.900582
8052683,15:00:00,34723,I_09_1204235410419,139.941799,35.896133
8052684,15:00:00,34716,I_09_1204235410419,139.941737,35.896258
8052685,15:00:00,34082,I_09_1204235410404,139.941611,35.896511
8052686,15:00:00,34092,I_09_1204235410404,139.9415,35.896734
8052687,15:00:00,34069,I_09_1204235410404,139.941377,35.896981
8052688,15:00:00,34790,I_09_1204235410404,139.94559,35.897809
8052689,15:00:00,34136,I_09_1204235410404,139.9428,35.896499
8052690,15:00:00,34391,I_09_1204235410404,139.944389,35.897245
8052694,15:00:00,34339,I_09_1204235410404,139.949923,35.89458
8052695,15:00:00,34324,I_09_1204235410404,139.949902,35.894695
8052696,15:00:00,34597,I_09_1204235410434,139.949813,35.895186
8052697,15:00:00,34298,I_09_1204235410404,139.949923,35.894579
8052698,15:00:00,34348,I_09_1204235410404,139.949869,35.894881
8052699,15:00:00,34336,I_09_1204235410404,139.949774,35.895401
8052700,15:00:00,34217,I_09_1204235410404,139.94971,35.894851
8052701,15:00:00,34260,I_09_1204235410404,139.949741,35.894672
8052702,15:00:00,34208,I_09_1204235410404,139.949721,35.894792
8052724,15:00:00,34090,I_09_1204235410404,139.946737,35.898173
8052725,15:00:00,34780,I_09_1204235410404,139.946486,35.898152
8052726,15:00:00,34789,I_09_1204235410404,139.94601,35.898004
8052727,15:00:00,34871,I_09_1204235410419,139.946825,35.898176
8052760,15:00:00,34972,I_09_1204235410419_p,139.949604,35.896437
8052761,15:00:00,33086,I_09_1204235410404_p,139.949531,35.896982
8052784,15:00:00,34856,I_09_1204235410404,139.948988,35.897977
8052789,15:00:00,34868,I_09_1204235410404,139.949392,35.897794
8052790,15:00:00,34846,I_09_1204235410404,139.949383,35.897734
8052791,15:00:00,34851,I_09_1204235410404,139.949392,35.897794
8052888,15:00:01,34949,I_09_1204235410419,139.939603,35.899978
8052889,15:00:01,34878,I_09_1204235410404,139.93977,35.899764
8052890,15:00:01,34873,I_09_1204235410404,139.939911,35.899578
8052891,15:00:01,34892,I_09_1204235410404,139.940054,35.899384
8052892,15:00:01,34962,I_09_1204235410404,139.939332,35.900312
8052900,15:00:01,34723,I_09_1204235410419,139.941799,35.896133
8052901,15:00:01,34716,I_09_1204235410419,139.94174,35.896253
8052902,15:00:01,34082,I_09_1204235410404,139.94164,35.896453
8052903,15:00:01,34092,I_09_1204235410404,139.941543,35.896648
8052904,15:00:01,34069,I_09_1204235410404,139.941429,35.896877
8052905,15:00:01,34790,I_09_1204235410404,139.945713,35.897866
8052906,15:00:01,34136,I_09_1204235410404,139.942676,35.896441
8052907,15:00:01,34391,I_09_1204235410404,139.944266,35.897187
8052910,15:00:01,34324,I_09_1204235410404,139.94991,35.89465
8052911,15:00:01,34597,I_09_1204235410434,139.949831,35.895089
8052912,15:00:01,34348,I_09_1204235410404,139.949885,35.89479
8052913,15:00:01,34336,I_09_1204235410404,139.949792,35.895301
8052914,15:00:01,34339,I_09_1204235410404,139.949905,35.894678
8052915,15:00:01,34298,I_09_1204235410404,139.949915,35.894626
8052916,15:00:01,34217,I_09_1204235410404,139.949695,35.894937
8052917,15:00:01,34260,I_09_1204235410404,139.949727,35.894756
8052918,15:00:01,34208,I_09_1204235410404,139.949706,35.894878
8052919,15:00:01,34245,I_09_1204235410419,139.94976,35.894562
8052940,15:00:01,34090,I_09_1204235410404,139.946848,35.898176
8052941,15:00:01,34780,I_09_1204235410404,139.946596,35.898166
8052942,15:00:01,34789,I_09_1204235410404,139.946112,35.898048
8052974,15:00:01,34972,I_09_1204235410419_p,139.949604,35.896437
8052975,15:00:01,33086,I_09_1204235410404_p,139.949531,35.896982
8052997,15:00:01,34856,I_09_1204235410404,139.949058,35.89797
8052998,15:00:01,34871,I_09_1204235410419,139.947152,35.898168
8053004,15:00:01,34868,I_09_1204235410404,139.949392,35.897794
8053005,15:00:01,34846,I_09_1204235410404,139.949383,35.897734
8053006,15:00:01,34851,I_09_1204235410404,139.949392,35.897794
8053102,15:00:02,34949,I_09_1204235410419,139.939532,35.900067
8053103,15:00:02,34878,I_09_1204235410404,139.939698,35.899855
8053104,15:00:02,34873,I_09_1204235410404,139.939842,35.899672
8053105,15:00:02,34892,I_09_1204235410404,139.939985,35.899478
8053106,15:00:02,34962,I_09_1204235410404,139.939268,35.900391
8053113,15:00:02,34723,I_09_1204235410419,139.941799,35.896133
8053114,15:00:02,34716,I_09_1204235410419,139.941741,35.896249
8053115,15:00:02,34082,I_09_1204235410404,139.941663,35.896408
8053116,15:00:02,34092,I_09_1204235410404,139.941579,35.896575
8053117,15:00:02,34069,I_09_1204235410404,139.941476,35.896782
8053118,15:00:02,34136,I_09_1204235410404,139.942553,35.896383
8053119,15:00:02,34391,I_09_1204235410404,139.944143,35.897129
8053121,15:00:02,34324,I_09_1204235410404,139.949919,35.894601
8053122,15:00:02,34597,I_09_1204235410434,139.949848,35.894997
8053123,15:00:02,34348,I_09_1204235410404,139.949897,35.894725
8053124,15:00:02,34336,I_09_1204235410404,139.94981,35.895202
8053125,15:00:02,34339,I_09_1204235410404,139.949916,35.894619
8053126,15:00:02,34217,I_09_1204235410404,139.94968,35.895025
8053127,15:00:02,34260,I_09_1204235410404,139.949712,35.894842
8053128,15:00:02,34208,I_09_1204235410404,139.949691,35.894965
8053129,15:00:02,34245,I_09_1204235410419,139.949746,35.894641
8053151,15:00:02,34780,I_09_1204235410404,139.946706,35.898171
8053152,15:00:02,34789,I_09_1204235410404,139.946216,35.898086
8053153,15:00:02,34790,I_09_1204235410404,139.94601,35.898003
8053154,15:00:02,34090,I_09_1204235410404,139.946788,35.898174
8053187,15:00:02,34972,I_09_1204235410419_p,139.949604,35.896437
8053188,15:00:02,33086,I_09_1204235410404_p,139.949531,35.896982
8053211,15:00:02,34856,I_09_1204235410404,139.949112,35.897964
8053212,15:00:02,34871,I_09_1204235410419,139.947297,35.898153
8053218,15:00:02,34846,I_09_1204235410404,139.949383,35.897734
8053219,15:00:02,34851,I_09_1204235410404,139.949392,35.897794
8053220,15:00:02,34868,I_09_1204235410404,139.949353,35.897503
8053314,15:00:03,34949,I_09_1204235410419,139.939462,35.900153
8053315,15:00:03,34878,I_09_1204235410404,139.939628,35.899945
8053316,15:00:03,34873,I_09_1204235410404,139.93977,35.899763
8053317,15:00:03,34892,I_09_1204235410404,139.939916,35.899572
8053318,15:00:03,34962,I_09_1204235410404,139.939213,35.900459
8053325,15:00:03,34723,I_09_1204235410419,139.941799,35.896133
8053326,15:00:03,34716,I_09_1204235410419,139.941743,35.896247
8053327,15:00:03,34082,I_09_1204235410404,139.941679,35.896375
8053328,15:00:03,34092,I_09_1204235410404,139.941609,35.896516
8053329,15:00:03,34069,I_09_1204235410404,139.941517,35.896699
8053330,15:00:03,34136,I_09_1204235410404,139.94243,35.896325
8053331,15:00:03,34391,I_09_1204235410404,139.94402,35.897071
8053333,15:00:03,34597,I_09_1204235410434,139.949864,35.894908
8053334,15:00:03,34348,I_09_1204235410404,139.949908,35.894666
8053335,15:00:03,34336,I_09_1204235410404,139.949829,35.895102
8053336,15:00:03,34324,I_09_1204235410404,139.949903,35.894691
8053337,15:00:03,34217,I_09_1204235410404,139.949665,35.895113
8053338,15:00:03,34260,I_09_1204235410404,139.949697,35.89493
8053339,15:00:03,34208,I_09_1204235410404,139.949676,35.895053
8053340,15:00:03,34245,I_09_1204235410419,139.949732,35.894724
8053360,15:00:03,34780,I_09_1204235410404,139.946817,35.898175
8053361,15:00:03,34789,I_09_1204235410404,139.946323,35.898118
8053362,15:00:03,34790,I_09_1204235410404,139.946111,35.898048
8053363,15:00:03,34090,I_09_1204235410404,139.946898,35.898178
8053396,15:00:03,34972,I_09_1204235410419_p,139.949604,35.896437
8053397,15:00:03,33086,I_09_1204235410404_p,139.949531,35.896982
8053420,15:00:03,34856,I_09_1204235410404,139.949148,35.89796
8053421,15:00:03,34871,I_09_1204235410419,139.947443,35.898139
8053428,15:00:03,34846,I_09_1204235410404,139.949383,35.897738
8053429,15:00:03,34868,I_09_1204235410404,139.949353,35.897524
8053430,15:00:03,34851,I_09_1204235410404,139.949353,35.897503
8053523,15:00:04,34949,I_09_1204235410419,139.939398,35.900231
8053524,15:00:04,34878,I_09_1204235410404,139.93956,35.900032
8053525,15:00:04,34873,I_09_1204235410404,139.9397,35.899853
8053526,15:00:04,34892,I_09_1204235410404,139.939847,35.899665
8053527,15:00:04,34962,I_09_1204235410404,139.939166,35.900516
8053534,15:00:04,34723,I_09_1204235410419,139.941799,35.896133
8053535,15:00:04,34716,I_09_1204235410419,139.941743,35.896245
8053536,15:00:04,34082,I_09_1204235410404,139.94169,35.896353
8053537,15:00:04,34092,I_09_1204235410404,139.941631,35.89647
8053538,15:00:04,34069,I_09_1204235410404,139.941552,35.896629
8053539,15:00:04,34136,I_09_1204235410404,139.942307,35.896268
8053540,15:00:04,34391,I_09_1204235410404,139.943896,35.897014
8053543,15:00:04,34597,I_09_1204235410434,139.949878,35.894828
8053544,15:00:04,34348,I_09_1204235410404,139.94992,35.8946
8053545,15:00:04,34336,I_09_1204235410404,139.949847,35.895002
8053546,15:00:04,34324,I_09_1204235410404,139.949915,35.894628
8053547,15:00:04,34217,I_09_1204235410404,139.94965,35.895201
8053548,15:00:04,34260,I_09_1204235410404,139.949682,35.895018
8053549,15:00:04,34208,I_09_1204235410404,139.94966,35.895142
8053550,15:00:04,34245,I_09_1204235410419,139.949718,35.894809
8053570,15:00:04,34789,I_09_1204235410404,139.946431,35.898142
8053571,15:00:04,34790,I_09_1204235410404,139.946215,35.898086
8053572,15:00:04,34780,I_09_1204235410404,139.946759,35.898174
8053606,15:00:04,34972,I_09_1204235410419_p,139.949604,35.896437
8053607,15:00:04,33086,I_09_1204235410404_p,139.949531,35.896982
8053630,15:00:04,34856,I_09_1204235410404,139.949167,35.897958
8053631,15:00:04,34871,I_09_1204235410419,139.947588,35.898124
8053632,15:00:04,34090,I_09_1204235410404,139.947253,35.898157
8053639,15:00:04,34846,I_09_1204235410404,139.949385,35.897751
8053640,15:00:04,34868,I_09_1204235410404,139.949356,35.897558
8053641,15:00:04,34851,I_09_1204235410404,139.949353,35.897523
8053735,15:00:05,34878,I_09_1204235410404,139.939495,35.900112
8053736,15:00:05,34873,I_09_1204235410404,139.939632,35.89994
8053737,15:00:05,34892,I_09_1204235410404,139.939776,35.899756
8053738,15:00:05,34962,I_09_1204235410404,139.939129,35.900562
8053739,15:00:05,34949,I_09_1204235410419,139.93934,35.900303
8053744,15:00:05,34723,I_09_1204235410419,139.941799,35.896133
8053745,15:00:05,34716,I_09_1204235410419,139.941744,35.896245
8053746,15:00:05,34082,I_09_1204235410404,139.941697,35.896339
8053747,15:00:05,34092,I_09_1204235410404,139.941648,35.896436
8053748,15:00:05,34069,I_09_1204235410404,139.941581,35.896572
8053749,15:00:05,34136,I_09_1204235410404,139.942183,35.89621
8053750,15:00:05,34391,I_09_1204235410404,139.943773,35.896956
8053753,15:00:05,34597,I_09_1204235410434,139.949892,35.894753
8053754,15:00:05,34336,I_09_1204235410404,139.949865,35.894902
8053755,15:00:05,34348,I_09_1204235410404,139.949907,35.894672
8053756,15:00:05,34217,I_09_1204235410404,139.949635,35.89529
8053757,15:00:05,34260,I_09_1204235410404,139.949666,35.895106
8053758,15:00:05,34208,I_09_1204235410404,139.949645,35.89523
8053759,15:00:05,34245,I_09_1204235410419,139.949703,35.894896
8053778,15:00:05,34789,I_09_1204235410404,139.94654,35.898161
8053779,15:00:05,34790,I_09_1204235410404,139.946322,35.898117
8053780,15:00:05,34780,I_09_1204235410404,139.94687,35.898177
8053816,15:00:05,34972,I_09_1204235410419_p,139.949604,35.896437
8053817,15:00:05,33086,I_09_1204235410404_p,139.949531,35.896982
8053840,15:00:05,34856,I_09_1204235410404,139.94917,35.897957
8053841,15:00:05,34871,I_09_1204235410419,139.947733,35.89811
8053842,15:00:05,34090,I_09_1204235410404,139.947397,35.898143
8053850,15:00:05,34846,I_09_1204235410404,139.949389,35.897773
8053851,15:00:05,34868,I_09_1204235410404,139.949363,35.897605
8053852,15:00:05,34851,I_09_1204235410404,139.949356,35.897557
8053945,15:00:06,34878,I_09_1204235410404,139.939435,35.900185
8053946,15:00:06,34873,I_09_1204235410404,139.939568,35.900022
8053947,15:00:06,34892,I_09_1204235410404,139.939707,35.899844
8053948,15:00:06,34962,I_09_1204235410404,139.9391,35.900598
8053949,15:00:06,34949,I_09_1204235410419,139.939289,35.900365
8053956,15:00:06,34723,I_09_1204235410419,139.941799,35.896133
8053957,15:00:06,34716,I_09_1204235410419,139.941744,35.896244
8053958,15:00:06,34082,I_09_1204235410404,139.941699,35.896334
8053959,15:00:06,34092,I_09_1204235410404,139.94166,35.896413
8053960,15:00:06,34069,I_09_1204235410404,139.941603,35.896527
8053961,15:00:06,34136,I_09_1204235410404,139.94206,35.896152
8053962,15:00:06,34391,I_09_1204235410404,139.94365,35.896898
8053966,15:00:06,34597,I_09_1204235410434,139.949906,35.894676
8053967,15:00:06,34336,I_09_1204235410404,139.949883,35.894801
8053968,15:00:06,34348,I_09_1204235410404,139.949922,35.894589
8053969,15:00:06,34217,I_09_1204235410404,139.94962,35.895379
8053970,15:00:06,34260,I_09_1204235410404,139.949651,35.895195
8053971,15:00:06,34208,I_09_1204235410404,139.94963,35.895319
8053972,15:00:06,34245,I_09_1204235410419,139.949688,35.894983
8053992,15:00:06,34789,I_09_1204235410404,139.946651,35.898169
8053993,15:00:06,34790,I_09_1204235410404,139.94643,35.898142
8054030,15:00:06,34972,I_09_1204235410419_p,139.949604,35.896437
8054031,15:00:06,33086,I_09_1204235410404_p,139.949531,35.896982
8054053,15:00:06,34856,I_09_1204235410404,139.94917,35.897957
8054054,15:00:06,34871,I_09_1204235410419,139.947879,35.898096
8054055,15:00:06,34090,I_09_1204235410404,139.947542,35.898129
8054056,15:00:06,34780,I_09_1204235410404,139.94721,35.898162
8054064,15:00:06,34868,I_09_1204235410404,139.949372,35.897664
8054065,15:00:06,34846,I_09_1204235410404,139.949353,35.89751
8054066,15:00:06,34851,I_09_1204235410404,139.949363,35.897604
8054157,15:00:07,34770,I_09_1204235410404,139.93909,35.900609
8054158,15:00:07,34878,I_09_1204235410404,139.939382,35.900251
8054159,15:00:07,34873,I_09_1204235410404,139.939507,35.900097
8054160,15:00:07,34892,I_09_1204235410404,139.939642,35.899928
8054161,15:00:07,34962,I_09_1204235410404,139.939079,35.900622
8054162,15:00:07,34949,I_09_1204235410419,139.939247,35.900417
8054169,15:00:07,34723,I_09_1204235410419,139.941799,35.896133
8054170,15:00:07,34716,I_09_1204235410419,139.941744,35.896244
8054171,15:00:07,34082,I_09_1204235410404,139.941699,35.896334
8054172,15:00:07,34092,I_09_1204235410404,139.941667,35.8964
8054173,15:00:07,34069,I_09_1204235410404,139.941619,35.896494
8054174,15:00:07,34391,I_09_1204235410404,139.943527,35.89684
8054175,15:00:07,34136,I_09_1204235410404,139.941996,35.896122
8054179,15:00:07,34597,I_09_1204235410434,139.949921,35.894592
8054180,15:00:07,34336,I_09_1204235410404,139.949901,35.894701
8054181,15:00:07,34217,I_09_1204235410404,139.949604,35.895468
8054182,15:00:07,34260,I_09_1204235410404,139.949636,35.895284
8054183,15:00:07,34208,I_09_1204235410404,139.949615,35.895408
8054184,15:00:07,34245,I_09_1204235410419,139.949672,35.895071
8054205,15:00:07,34789,I_09_1204235410404,139.946762,35.898174
8054206,15:00:07,34790,I_09_1204235410404,139.946539,35.898161
8054246,15:00:07,34972,I_09_1204235410419_p,139.949604,35.896437
8054247,15:00:07,33086,I_09_1204235410404_p,139.949531,35.896982
8054248,15:00:07,34138,I_09_1204235410404,139.949111,35.897964
8054270,15:00:07,34856,I_09_1204235410404,139.94917,35.897957
8054271,15:00:07,34871,I_09_1204235410419,139.948024,35.898082
8054272,15:00:07,34090,I_09_1204235410404,139.947687,35.898115
8054273,15:00:07,34780,I_09_1204235410404,139.947356,35.898147
8054281,15:00:07,34868,I_09_1204235410404,139.949383,35.897733
8054282,15:00:07,34846,I_09_1204235410404,139.949355,35.897556
8054283,15:00:07,34851,I_09_1204235410404,139.949372,35.897663
8054375,15:00:08,34770,I_09_1204235410404,139.939129,35.900562
8054376,15:00:08,34878,I_09_1204235410404,139.939334,35.90031
8054377,15:00:08,34873,I_09_1204235410404,139.939452,35.900166
8054378,15:00:08,34892,I_09_1204235410404,139.93958,35.900006
8054379,15:00:08,34962,I_09_1204235410404,139.939068,35.900636
8054380,15:00:08,34949,I_09_1204235410419,139.939212,35.90046
8054386,15:00:08,34723,I_09_1204235410419,139.941799,35.896133
8054387,15:00:08,34716,I_09_1204235410419,139.941744,35.896243
8054388,15:00:08,34082,I_09_1204235410404,139.941699,35.896334
8054389,15:00:08,34092,I_09_1204235410404,139.94167,35.896393
8054390,15:00:08,34069,I_09_1204235410404,139.941631,35.896472
