,Time,VID,Type,Pos.x,Pos.y
7192095,14:00:00,31113,I_09_1204235410404,139.939426,35.900197
7192096,14:00:00,31130,I_09_1204235410404,139.939853,35.899656
7192105,14:00:00,30510,I_09_1204235410404,139.941799,35.896133
7192106,14:00:00,30981,I_09_1204235410404,139.941772,35.896188
7192107,14:00:00,30984,I_09_1204235410404,139.941744,35.896243
7192108,14:00:00,30987,I_09_1204235410404,139.941717,35.896298
7192142,14:00:00,30532,I_09_1204235410404,139.946529,35.898159
7192143,14:00:00,30499,I_09_1204235410404,139.946684,35.89817
7192178,14:00:00,30437,I_09_1204235410404_p,139.949676,35.895955
7192179,14:00:00,31210,I_09_1204235410419_p,139.949622,35.896316
7192199,14:00:00,30862,I_09_1204235410404,139.94917,35.897957
7192200,14:00:00,30864,I_09_1204235410404,139.949096,35.897966
7192201,14:00:00,31048,I_09_1204235410404,139.947893,35.898095
7192202,14:00:00,30497,I_09_1204235410404,139.947559,35.898127
7192203,14:00:00,30963,I_09_1204235410404,139.94917,35.897957
7192207,14:00:00,30600,I_09_1204235410404,139.949353,35.897232
7192304,14:00:01,31113,I_09_1204235410404,139.939353,35.900287
7192305,14:00:01,31130,I_09_1204235410404,139.939782,35.899749
7192314,14:00:01,30510,I_09_1204235410404,139.941799,35.896133
7192315,14:00:01,30981,I_09_1204235410404,139.941772,35.896188
7192316,14:00:01,30984,I_09_1204235410404,139.941744,35.896243
7192317,14:00:01,30987,I_09_1204235410404,139.941717,35.896298
7192353,14:00:01,30532,I_09_1204235410404,139.94642,35.898141
7192354,14:00:01,30499,I_09_1204235410404,139.946795,35.898175
7192386,14:00:01,30437,I_09_1204235410404_p,139.949676,35.895955
7192387,14:00:01,31210,I_09_1204235410419_p,139.949622,35.896316
7192407,14:00:01,30862,I_09_1204235410404,139.94917,35.897957
7192408,14:00:01,30864,I_09_1204235410404,139.949096,35.897966
7192409,14:00:01,31048,I_09_1204235410404,139.948038,35.898081
7192410,14:00:01,30497,I_09_1204235410404,139.947704,35.898113
7192411,14:00:01,30963,I_09_1204235410404,139.94917,35.897957
7192415,14:00:01,30600,I_09_1204235410404,139.949353,35.897333
7192511,14:00:02,30972,I_09_1204235410404,139.93909,35.900609
7192512,14:00:02,31113,I_09_1204235410404,139.939286,35.900368
7192513,14:00:02,31130,I_09_1204235410404,139.93971,35.899841
7192522,14:00:02,30510,I_09_1204235410404,139.941799,35.896133
7192523,14:00:02,30981,I_09_1204235410404,139.941772,35.896188
7192524,14:00:02,30984,I_09_1204235410404,139.941744,35.896243
7192525,14:00:02,30987,I_09_1204235410404,139.941717,35.896298
7192562,14:00:02,30532,I_09_1204235410404,139.946312,35.898115
7192563,14:00:02,30499,I_09_1204235410404,139.946906,35.898178
