,Time,VID,Type,Pos.x,Pos.y
5474714,12:00:00,23611,I_09_1204235410404,139.940959,35.897821
5474715,12:00:00,23535,I_09_1204235410404,139.941098,35.897542
5474716,12:00:00,23540,I_09_1204235410404,139.941228,35.897281
5474717,12:00:00,23442,I_09_1204235410404,139.941771,35.89619
5474718,12:00:00,23199,I_09_1204235410404,139.941689,35.896355
5474719,12:00:00,23215,I_09_1204235410404,139.941619,35.896496
5474720,12:00:00,23376,I_09_1204235410404,139.941559,35.896616
5474721,12:00:00,23209,I_09_1204235410404,139.941508,35.896718
5474722,12:00:00,23379,I_09_1204235410404,139.943984,35.897055
5474723,12:00:00,23210,I_09_1204235410404,139.943667,35.896906
5474724,12:00:00,22761,I_09_1204235410404,139.943367,35.896765
5474725,12:00:00,23368,I_09_1204235410404,139.94308,35.89663
5474726,12:00:00,23358,I_09_1204235410404,139.942793,35.896496
5474727,12:00:00,23447,I_09_1204235410404,139.942521,35.896368
5474728,12:00:00,23446,I_09_1204235410404,139.942257,35.896244
5474729,12:00:00,23448,I_09_1204235410404,139.942016,35.896131
5474730,12:00:00,22831,I_09_1204235410404,139.941937,35.896094
5474734,12:00:00,22988,I_09_1204235410404,139.94991,35.894655
5474735,12:00:00,22985,I_09_1204235410404,139.9499,35.894706
5474736,12:00:00,23357,I_09_1204235410404,139.949881,35.894815
5474737,12:00:00,23003,I_09_1204235410404,139.949867,35.894892
5474738,12:00:00,23200,I_09_1204235410404,139.949847,35.895001
5474739,12:00:00,22989,I_09_1204235410404,139.949812,35.895195
5474740,12:00:00,22963,I_09_1204235410404,139.949775,35.895396
5474741,12:00:00,22828,I_09_1204235410404,139.949915,35.894623
5474742,12:00:00,22972,I_09_1204235410404,139.949891,35.894758
5474743,12:00:00,22847,I_09_1204235410419,139.949915,35.894627
5474744,12:00:00,22829,I_09_1204235410404,139.949898,35.894718
5474800,12:00:00,23195,I_09_1204235410404,139.949658,35.896078
5474801,12:00:00,23432,I_09_1204235410404,139.949616,35.896353
5474802,12:00:00,23431,I_09_1204235410404,139.949576,35.896621
5474803,12:00:00,23456,I_09_1204235410434,139.949515,35.89713
5474804,12:00:00,23349,I_09_1204235410404,139.949486,35.897396
5474805,12:00:00,23348,I_09_1204235410404,139.949676,35.895959
5474836,12:00:00,23163,I_09_1204235410434,139.94937,35.896927
5474950,12:00:01,23611,I_09_1204235410404,139.940906,35.897928
5474951,12:00:01,23535,I_09_1204235410404,139.941045,35.897649
5474952,12:00:01,23540,I_09_1204235410404,139.941175,35.897388
5474953,12:00:01,23199,I_09_1204235410404,139.941722,35.896289
5474954,12:00:01,23215,I_09_1204235410404,139.941645,35.896444
5474955,12:00:01,23376,I_09_1204235410404,139.941579,35.896576
5474956,12:00:01,23209,I_09_1204235410404,139.941523,35.896688
5474957,12:00:01,23442,I_09_1204235410404,139.94178,35.896171
5474958,12:00:01,23379,I_09_1204235410404,139.944108,35.897113
5474959,12:00:01,23210,I_09_1204235410404,139.94379,35.896964
5474960,12:00:01,22761,I_09_1204235410404,139.94349,35.896823
5474961,12:00:01,23368,I_09_1204235410404,139.943202,35.896688
5474962,12:00:01,23358,I_09_1204235410404,139.942915,35.896553
5474963,12:00:01,23447,I_09_1204235410404,139.942641,35.896424
5474964,12:00:01,23446,I_09_1204235410404,139.942372,35.896298
5474965,12:00:01,23448,I_09_1204235410404,139.942121,35.89618
5474966,12:00:01,22831,I_09_1204235410404,139.941937,35.896094
5474970,12:00:01,22988,I_09_1204235410404,139.949911,35.894649
5474971,12:00:01,22985,I_09_1204235410404,139.9499,35.894706
5474972,12:00:01,23357,I_09_1204235410404,139.949882,35.894808
5474973,12:00:01,23003,I_09_1204235410404,139.94987,35.894875
5474974,12:00:01,23200,I_09_1204235410404,139.949853,35.894966
5474975,12:00:01,22989,I_09_1204235410404,139.949824,35.895125
5474976,12:00:01,22963,I_09_1204235410404,139.949791,35.895306
5474977,12:00:01,23348,I_09_1204235410404,139.949723,35.895686
5474978,12:00:01,22828,I_09_1204235410404,139.949916,35.894622
5474979,12:00:01,22972,I_09_1204235410404,139.949891,35.894756
5474980,12:00:01,22847,I_09_1204235410419,139.949916,35.894621
5474981,12:00:01,22829,I_09_1204235410404,139.949899,35.894711
5475037,12:00:01,23195,I_09_1204235410404,139.949676,35.895957
5475038,12:00:01,23432,I_09_1204235410404,139.949634,35.896233
5475039,12:00:01,23431,I_09_1204235410404,139.949594,35.896502
5475040,12:00:01,23456,I_09_1204235410434,139.949527,35.897016
5475041,12:00:01,23349,I_09_1204235410404,139.949498,35.897289
5475072,12:00:01,23163,I_09_1204235410434,139.949363,35.897022
5475188,12:00:02,23611,I_09_1204235410404,139.94085,35.898034
5475189,12:00:02,23535,I_09_1204235410404,139.940991,35.897756
5475190,12:00:02,23540,I_09_1204235410404,139.941121,35.897495
5475191,12:00:02,23199,I_09_1204235410404,139.941758,35.896216
5475192,12:00:02,23215,I_09_1204235410404,139.941675,35.896383
5475193,12:00:02,23376,I_09_1204235410404,139.941602,35.896528
5475194,12:00:02,23209,I_09_1204235410404,139.941541,35.896653
5475195,12:00:02,23379,I_09_1204235410404,139.944231,35.897171
5475196,12:00:02,23210,I_09_1204235410404,139.943913,35.897022
5475197,12:00:02,22761,I_09_1204235410404,139.943613,35.896881
5475198,12:00:02,23368,I_09_1204235410404,139.943325,35.896746
5475199,12:00:02,23358,I_09_1204235410404,139.943037,35.89661
5475200,12:00:02,23447,I_09_1204235410404,139.942762,35.896481
5475201,12:00:02,23446,I_09_1204235410404,139.94249,35.896354
5475202,12:00:02,23448,I_09_1204235410404,139.942232,35.896232
5475203,12:00:02,23442,I_09_1204235410404,139.941988,35.896118
5475204,12:00:02,22831,I_09_1204235410404,139.941937,35.896094
5475208,12:00:02,22988,I_09_1204235410404,139.949914,35.894632
5475209,12:00:02,22985,I_09_1204235410404,139.949901,35.894702
