,Time,VID,Type,Pos.x,Pos.y
10028178,17:00:00,42846,I_09_1204235410419_p,139.940005,35.89945
10028179,17:00:00,42832,I_09_1204235410419,139.940165,35.89922
10028189,17:00:00,42743,I_09_1204235410404,139.940463,35.89873
10028190,17:00:00,42828,I_09_1204235410419,139.940736,35.898244
10028191,17:00:00,42730,I_09_1204235410404,139.940413,35.898817
10028192,17:00:00,42523,I_09_1204235410404,139.944907,35.897488
10028193,17:00:00,42504,I_09_1204235410404,139.94459,35.897339
10028194,17:00:00,42500,I_09_1204235410404,139.943417,35.896789
10028195,17:00:00,42543,I_09_1204235410404,139.943117,35.896648
10028196,17:00:00,42546,I_09_1204235410404,139.942832,35.896514
10028197,17:00:00,41894,I_09_1204235410404,139.944032,35.897077
10028206,17:00:00,41953,I_09_1204235410404,139.949895,35.894737
10028207,17:00:00,41948,I_09_1204235410404,139.949845,35.895012
10028208,17:00:00,42170,I_09_1204235410419,139.949745,35.895564
10028209,17:00:00,41923,I_09_1204235410404,139.94992,35.894597
10028210,17:00:00,42050,I_09_1204235410404,139.949695,35.894938
10028211,17:00:00,42003,I_09_1204235410404,139.949564,35.895704
10028212,17:00:00,42024,I_09_1204235410419,139.949587,35.89557
10028213,17:00:00,42035,I_09_1204235410404,139.949624,35.895355
10028214,17:00:00,42011,I_09_1204235410404,139.949654,35.895177
10028215,17:00:00,41990,I_09_1204235410404,139.949735,35.894707
10028277,17:00:00,41958,I_09_1204235410419,139.949641,35.896192
10028278,17:00:00,42848,I_09_1204235410404_p,139.94964,35.896196
10028279,17:00:00,41790,I_09_1204235410419_p,139.949586,35.896557
10028280,17:00:00,41904,I_09_1204235410404,139.949624,35.896306
10028281,17:00:00,41959,I_09_1204235410419,139.949669,35.896004
10028282,17:00:00,41889,I_09_1204235410404,139.949657,35.896081
10028362,17:00:00,42514,I_09_1204235410404,139.949159,35.897959
10028363,17:00:00,42515,I_09_1204235410404,139.949085,35.897967
10028364,17:00:00,42529,I_09_1204235410404,139.94901,35.897975
10028365,17:00:00,42402,I_09_1204235410434,139.94917,35.897957
10028366,17:00:00,42401,I_09_1204235410434,139.949021,35.897974
10028373,17:00:00,42717,I_09_1204235410404,139.949373,35.897667
10028500,17:00:01,42846,I_09_1204235410419_p,139.940005,35.89945
10028501,17:00:01,42832,I_09_1204235410419,139.940102,35.899318
10028502,17:00:01,42730,I_09_1204235410404,139.940259,35.899072
10028512,17:00:01,42743,I_09_1204235410404,139.940403,35.898834
10028513,17:00:01,42828,I_09_1204235410419,139.940679,35.898349
10028514,17:00:01,42523,I_09_1204235410404,139.94503,35.897546
10028515,17:00:01,42504,I_09_1204235410404,139.944713,35.897397
10028516,17:00:01,42500,I_09_1204235410404,139.94354,35.896847
10028517,17:00:01,42543,I_09_1204235410404,139.94324,35.896705
10028518,17:00:01,42546,I_09_1204235410404,139.942954,35.896571
10028519,17:00:01,41894,I_09_1204235410404,139.943909,35.897019
10028528,17:00:01,41953,I_09_1204235410404,139.949913,35.894637
10028529,17:00:01,41948,I_09_1204235410404,139.949863,35.894912
10028530,17:00:01,42170,I_09_1204235410419,139.949758,35.895488
10028531,17:00:01,42050,I_09_1204235410404,139.94968,35.895027
10028532,17:00:01,42003,I_09_1204235410404,139.949548,35.895793
10028533,17:00:01,42024,I_09_1204235410419,139.949572,35.895659
10028534,17:00:01,42035,I_09_1204235410404,139.949608,35.895444
10028535,17:00:01,42011,I_09_1204235410404,139.949639,35.895266
10028536,17:00:01,41990,I_09_1204235410404,139.94972,35.894796
10028537,17:00:01,42037,I_09_1204235410404,139.94975,35.894617
10028599,17:00:01,41958,I_09_1204235410419,139.949646,35.89616
10028600,17:00:01,42848,I_09_1204235410404_p,139.94964,35.896196
10028601,17:00:01,41790,I_09_1204235410419_p,139.949586,35.896557
10028602,17:00:01,41904,I_09_1204235410404,139.949628,35.896278
10028603,17:00:01,41959,I_09_1204235410419,139.949674,35.895972
10028604,17:00:01,41889,I_09_1204235410404,139.949675,35.895967
10028682,17:00:01,42514,I_09_1204235410404,139.949159,35.897959
10028683,17:00:01,42515,I_09_1204235410404,139.949085,35.897967
10028684,17:00:01,42529,I_09_1204235410404,139.94901,35.897975
10028685,17:00:01,42402,I_09_1204235410434,139.94917,35.897957
10028686,17:00:01,42401,I_09_1204235410434,139.949021,35.897974
10028693,17:00:01,42717,I_09_1204235410404,139.949387,35.897761
10028819,17:00:02,42846,I_09_1204235410419_p,139.940005,35.89945
10028820,17:00:02,42832,I_09_1204235410419,139.940033,35.899412
10028821,17:00:02,42730,I_09_1204235410404,139.940196,35.89917
10028832,17:00:02,42828,I_09_1204235410419,139.940621,35.898455
10028833,17:00:02,42743,I_09_1204235410404,139.940428,35.89879
10028834,17:00:02,42523,I_09_1204235410404,139.945154,35.897604
10028835,17:00:02,42504,I_09_1204235410404,139.944836,35.897455
10028836,17:00:02,42500,I_09_1204235410404,139.943663,35.896904
10028837,17:00:02,42543,I_09_1204235410404,139.943362,35.896763
10028838,17:00:02,42546,I_09_1204235410404,139.943076,35.896629
10028839,17:00:02,41894,I_09_1204235410404,139.943785,35.896962
10028848,17:00:02,41948,I_09_1204235410404,139.949881,35.894811
10028849,17:00:02,42170,I_09_1204235410419,139.949773,35.895405
10028850,17:00:02,41959,I_09_1204235410419,139.94971,35.895757
10028851,17:00:02,41889,I_09_1204235410404,139.94972,35.895698
10028852,17:00:02,41953,I_09_1204235410404,139.949921,35.894592
10028853,17:00:02,42050,I_09_1204235410404,139.949665,35.895116
